title,price,photo_url,description
Compact Backrest RE Classic/Electra/Standard,"2,620.00",https://ridersarena.com/cdn/shop/products/IMG_1501.progressive.webp?v=1665058797&width=1946,Compact enough to not cramp the look of your bike but engineered to give you the maximum support possible. The arched back cushion with medium density foam offers the perfect comfort your pillion has always been searching for.
Knee and Elbow Guard Set ProX (4 Units),"1,750.00",https://ridersarena.com/cdn/shop/products/image_1bb2a838-8052-49c3-97bd-be27c4983f73.jpg?v=1678046737&width=1946,"SPECIALLY DESIGNED – This Knee shin guards with adjustable elastic quick-release straps for optimum fit and easy removal, closely follows the movement of the knee to deliver the most natural and flexible experience VERSATILE AND MULTI-PURPOSED – New Shin armor suitable for protecting elbows and knees, like riding Motorbike/Motorcross, Biking & Cycling, MTB, Skiing, Snowboarding, Wakeboarding, Football, Volleyball, Wrestling, Dodgeball, Paintball, Softball, Tactical, Hockey, Weightlifting, Workout, Cross-fit, Skating, Kickboxing, Martial Art, Jujitsu, Hunting and more Maximum ventilation - new knee and shin pads comes with multiple large vents in plastic shells and foam for maximum comfort and ventilation, eliminating moisture and heat to keep you cool and cosy without delay during the sports"
NGK Iridium Spark Plug Yamaha MT 15 V1/ V2,788.00,https://ridersarena.com/cdn/shop/files/NGK-Iridium-Spark-Plug-1_11ee425d-7489-406d-8054-91d3cb5ad67b.png?v=1725100228&width=1946,"NGK Conventional Spark Plugs with its Japanese technology stand for easier start, greater ignitability and better life of electrodes that delivers better performance in the vehicles. NGK’s diverse product range aims at catering to the different technical needs of different engines and the diversity in technology gives NGK spark plugs a superior edge. Note: Compatible with both BS-4 & BS-6 vehicles. Suitable for BS-6 fuel, Fuel injection system and Oxygen sensor. NGK Iridium Spark Plug Yamaha MT 15 V1/ V2 Part Number : CR8EIX"
Raida AqDry Waterproof Gloves | Hi-Viz,"2,849.00",https://ridersarena.com/cdn/shop/files/NeonMain.webp?v=1686646743&width=1946,"Protection : i) Over-molded polymer knuckle protector ii) Reinforced TPU palm Sliders iii) Polyurethane Protectors on Finger Tips Main Material: Outer shell:  i) Stretch polyamide fabric with Water Repellent Coating ii) Leather & Synthetic suede reinforcements on palm Waterproofing : AqDry™ technology Membrane (6500mm H2O) Breathability :   AqDry™ technology Membrane (10250g/m2/24hrs) Ergonomics and Comfort: i) Pre-curved fingers ii)  Elasticated inserts iii) Accordion Stretch Panels iv) Soft Fleece v)  Breathable waterproof AqDry™ Membrane vi) Guaranteed to keep you dry Other Features: i) Smart Touch ii) Visor Wiper on the left Index Finger iii) Soft inserts iv) VELCRO® brand wrist closure AqDry Waterproof Gloves from Raida® are exquisitely designed by using coming-of-the-age water-repellent technology that wraps your hands in the utmost comfort from Rain & cold protection. Be it your daily commute to your college, a memorable bike tour with your gang, or to your office, AqDry Waterproof Gloves will ensure protection against cold, mist, and rainwater for a comfortable ride. Thanks to the short-cuff, flexible knuckle, and best-grip thumb design, these gloves provide seamless, lightweight wear that preserves natural hand grip. On top of all these amazing features, the AqDry Gloves supports touch compatibility, so you can use your smartphone, smartwatch, or other digital devices on the go."
Ducati Super Naked V4 S 1:12 Maisto Licensed Scale Model,"1,320.00",https://ridersarena.com/cdn/shop/files/Ducati-Streetfighter-S-1-12-Maisto-scale-model-miniature-automobile-1_2048x2048_2f0b14bb-b2fd-4f68-b9d7-a785f0536a31.webp?v=1739357294&width=1946,"Scale 1:12 Collectible miniature model Official Licensed Product Made with Metal (only fuel tank), Plastic & Rubber Parts Excellent decoration for Home/Office Perfect Product For Gifting Size approx. 19cm x 6m x 12cm Free shipping all over India Unboxing video is mandatory , absence of which, claims related to product (Defect, Damage or receipt of wrong product) return and delivery related queries will not be entertained/ taken into consideration. Absence of Unboxing video itself confirm that product is delivered securely and you have no objection related to quality of the product."
Auto Engina KTM 390/250 Crash Guard (Black),"7,499.00",https://ridersarena.com/cdn/shop/files/76980FD4-F542-4A20-B78B-135C97033131.png?v=1697005436&width=1946,"Product Dimensions (LxWxH) Tank guard- 430 x 280 x 70 Milimeters Engine guard- 130 x 220 x 310 Milimeters Material Mild steel Surface coat Powder coated Colours available Black, Silver Item weight Tank guard- 2.5 kg Engine guard- 2.3 kg Tube sizes Tank guard- 27mm cold rolled steel tubes Engine guard- 22mm cold rolled steel tubes Hardware Required bolts & attachments included"
"Universal Bike Lever Protector Guard 7/8"" 22mm Brake & Clutch Levers Protector Guard (Black)",499.00,https://ridersarena.com/cdn/shop/files/31tDDCbWfQL.jpg?v=1702205026&width=1946,"Adjustable length, and angle (approx 10 degree of adjustment) for different lever type and adjustment. Material : Made of aluminum & ABS plastic Suitable for all 7/8"" (22mm)hollow handle bar, such as: Honda, Suzuki, Yamaha, Kawasaki, etc. If your motorcycle has a different size thread, or are not hollow, you will need to drill out an opening big enough to fit the internal part of these Brake Protect. This type of guard were made a requirement for all Moto GP riders due to the safety regulations."
AXOR - Cruise 2 (Black Red),"5,200.00",https://ridersarena.com/cdn/shop/products/RedBlack1.jpg?v=1664432229&width=1946,"Axor helmets present the latest and evolved range of Riding Jackets designed for men and women. Armoured up with Safe-Tech C.E level 2 protectors at elbows, shoulders, and back. Strategically placed vents allow air to flow directly to the body helping the rider stay cool during high temperatures. The Axor jackets are ready for any adventure right out of the box, are you?"
Rev'it! Eclipse Mesh Jacket,"14,060.00",https://ridersarena.com/cdn/shop/products/image_e5d9c235-3e08-4e14-945c-6ffd8c4d257d.webp?v=1678734742&width=1946,"Simple and effective in both its function and its style, the Rev’it! Eclipse Jacket is a sleek and purpose-built mesh jacket for summer weather riding. The durable 600D polyester."
SMK Stellar Sports Stage Gloss Black Grey (GL262) Helmet,"3,999.00",https://ridersarena.com/cdn/shop/files/IMG-8633.jpg?v=1723108422&width=1946,"STELLAR Sports Stage is a Full-face helmet, made using the latest generation materials for maximum safety and style. It is characterized by bold contours and a strong and aggressive design. A light weight and superior fit gives riders great comfort even during long durations of use. The extra wide, one touch replaceable visor, provides an excellent view of the road. An efficient ventilation system, with advanced channelled air intakes on the chin-guard and top of the helmet provides maximum comfort on long journeys and all weather conditions. SMK Stellar comes with an exciting range of features like Wind Stops and Pinlock® 70 ready visor."
FlashX for Honda Activa,"1,349.00",https://ridersarena.com/cdn/shop/files/Boxandunit_1024x1024_2dc8f546-94c2-40ec-a552-02ef7946b999.webp?v=1736766215&width=1946,"FlashX is a cool hazard flash module for your motorcycle which is a plug and play device that allows you to choose different combination of blink patterns on your motorcycle. Stop worrying about cutting and splicing of wires as this one just plugs into the stock socket of your motorcycle. Too many switches on your handle bar and no more space to mount another ? problem solved !! We have integrated it with stock indicator switches of your motorcycle with just the combination of right, left, right and center clicks Comes with 60 on board blinking patterns Comes with 3 year hassle free warranty Compatible with motorcycles having indicators with LEDS or regular bulbs Water Resistant You can select quick/slow/patrolling flash patterns of your choice Auto Pause Feature for turn signals"
NGK Iridium Spark Plug for All KTM Duke/RC/Adventure Models,470.00,https://ridersarena.com/cdn/shop/files/ngk_iridium_spark_plug_for_ktm_duke_2.webp?v=1725100697&width=1946,"Vehicle Compatibility – Duke 250/ Duke 390/ Duke 200/ Duke 125/ RC 390 /RC 200/ RC 125/ Adventure 250/ Adventure 390 NGK Iridium spark plugs use very precious Iridium metal at the tip of center electrode of diameter 0.6mm and has a thermo-edge design for central electrode. These features give anti carbon fouling performance, smoothest running, and excellent acceleration with increased mileage and are used and appreciated by most racing bikes and cars all over the world. NGK Iridium Spark Plug for All KTM Duke/RC/Adventure Models : Part Number:LKAR8AI-9 Features Benefits Precious Iridium material is used as a tip of center electrode of diameter- 0.6 mm – Longest and smoothest running over many miles. – Easiest starting and greater ignitability. – Excellent acceleration with increased mileage. – Reduce wear rate of electrode than conventional spark plug. Special thermo edge design for center electrode. – Good anti fouling performance. Note: Compatible with both BS-4 & BS-6 vehicles. Suitable for BS-6 fuel, Fuel injection system and Oxygen sensor."
Cable lock with 4 Digit Passcode,249.00,https://ridersarena.com/cdn/shop/products/image_d456375e-19c7-4fef-8193-5eb8f16b71de.jpg?v=1678991321&width=1946,"MATERIAL : Steel Wire. Size : 4mmx100CM (0.4x100 CM) HELMET LOCK FOR BIKE: Protect your helmet from theft with SARTE Anti Theft Helmet Lock. This cable lock can effectively be used for securing other items with your ride, even securing bicycle with rigid structures. EASY TO SET COMBINATION : 4-digit combination locking mechanisms for keyless convenience, easy to use. BIKE CABLE LOCK – Protect your investment with our quality bicycle lock. MULTIPURPOSE : ideal for bicycles, skateboards, gates and fences, grills and lawnmowers, sports equipment, tool boxes and ladders. GOOD PERFORMANCE CABLE: Flexible steel cables for strong cut resistance keep more durable."
Visor Glass with Clamps Compatible for Hunter 350 cc (Black),849.00,https://ridersarena.com/cdn/shop/files/41Ljb1TK53L.jpg?v=1702204405&width=1946,Vehicle Comapatibility : Hunter 350 cc. Package : 1 Pcs Visor With Clamps Premium Quality Unbreakable Visor Glass. Product needs to be installed with help of a professional
ORAZO - IBIS MOTORCYCLE BOOTS (WATER RESISTANT),"5,299.00",https://ridersarena.com/cdn/shop/products/Black_IBIS_WR_03.jpg?v=1677835182&width=1946,"12 inches tall Velcro Fastened Light reflector at heel side Ankle protection Shock absorption near the seat region (ie. heel side) Steel toe protection Highest grade abrasion & water resistant leather Smooth leather finish including tongue area Well designed flex points makes walking comfortable High degree anti slip sole Ultra – comfy bounce back foam in-socks (anti-fungal) Shin protection USAGE: This all-weather, all-terrain motorcycle riding boot is the perfect for wearing on long trails and off-roading. Water Resistant Models: Boots can withstand light to moderate rains and splashes"
